Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Market Cap Category,Yearly_NetIncome,Profitable,Avg_Volume_1_6,Volume_Category,Avg Monthly Volume,Avg Quarterly Income,Volume to Income Ratio,Avg Monthly Income,Market Cap to Avg Monthly Income Ratio,in_index
TRV,38382125000,NYSE,228942000,-14000000,975000000,819000000,454000000,551000000,1018000000,1333000000,662000000.0,17309071.0,23322304.0,25320239.0,28763473.0,25356128.0,24051404.0,26616010.0,40265043.0,25467272.0,29840701.0,23245984.0,30085150.0,30031885.0,28677169.0,24721816.0,24607354.0,24339353.0,28149207.0,27320889.0,33329852.0,29590682.0,33553187.0,30114226.0,30308676.0,0,14.6B-50B,2234000000,Profitable,24020436.5,Good Volume,24020436.5,558500000.0,23.251034592980854,241583333.33333334,158.87737150741634,1
TSCO,22378541000,NASDAQ,108808000,421234000,183088000,270870000,234137000,396478000,187227000,221338000,224400000.0,14957590.0,20996652.0,25333306.0,28767357.0,29128322.0,26185704.0,21158979.0,21995043.0,18102325.0,24699767.0,19200249.0,25699545.0,28941623.0,25279443.0,22672010.0,25456265.0,22590003.0,29473383.0,25131632.0,23667344.0,19170942.0,19293104.0,13481564.0,14240399.0,0,14.6B-50B,1109329000,Profitable,24228155.166666668,Good Volume,24228155.166666668,277332250.0,11.446692828744816,89115500.0,251.11839130117656,1
TSLA,805939511000,NASDAQ,3173990000,2703000000,2513000000,3687000000,3292000000,2259000000,3318000000,2321000000,1618000000.0,1441971374.0,2440633653.0,2503253508.0,2394275082.0,3443091887.0,2681250964.0,2503574179.0,3312555115.0,3625947459.0,3897499392.0,2944247785.0,1885408367.0,1735577735.0,1298711227.0,734431591.0,581783311.0,670825779.0,649232242.0,503896960.0,575182495.0,463455422.0,638395647.0,510209746.0,646639435.0,0,500B-1T,12195000000,Profitable,2484079411.3333335,Good Volume,2484079411.3333335,3048750000.0,1.2273158362371268,904625000.0,890.9100577587398,1
TSN,16842877000,NYSE,285550000,-417000000,-97000000,316000000,538000000,750000000,829000000,1121000000,1355000000.0,30838523.0,55229177.0,68483645.0,58937457.0,64163977.0,119572354.0,45422946.0,72391153.0,76498523.0,49457761.0,58728344.0,73008558.0,54248825.0,43924451.0,47096397.0,33394181.0,36863901.0,51228036.0,36692541.0,72693602.0,57260186.0,43026465.0,43774289.0,38494222.0,0,14.6B-50B,340000000,Profitable,66204188.833333336,Good Volume,66204188.833333336,85000000.0,1.2839066756634454,183125000.0,91.97475494880545,1
TT,46750786000,NYSE,228398000,586200000,307100000,439100000,547900000,509300000,260200000,317800000,405700000.0,15331944.0,22006911.0,21349162.0,19952344.0,25685956.0,33455302.0,38768106.0,38175785.0,26194823.0,24845987.0,22253093.0,30555286.0,26485115.0,29262701.0,31520968.0,29323579.0,26134627.0,31767086.0,28467993.0,34685393.0,35083857.0,35835136.0,23473563.0,28239605.0,0,14.6B-50B,1880300000,Profitable,22963603.166666668,Good Volume,22963603.166666668,470075000.0,20.470437352024437,140554166.66666666,332.6175744819613,1
TTWO,24386034000,NASDAQ,169831000,-206000000,-610300000,-153400000,-257000000,-104000000,110900000,144600000,10200000.0,15716216.0,21299438.0,32377986.0,23589323.0,32409763.0,48529331.0,27063705.0,36150788.0,42191926.0,31569698.0,40630952.0,68612101.0,31771922.0,37726058.0,52681667.0,32212173.0,49019180.0,96870789.0,37809730.0,41948031.0,39906319.0,65735648.0,21295814.0,30680507.0,0,14.6B-50B,-1226700000,Not Profitable,28987009.5,Good Volume,28987009.5,-306675000.0,-10.579739175922924,-44375000.0,-549.544428169014,1
TXN,140099158000,NASDAQ,907966000,1722000000,1708000000,1962000000,2295000000,2291000000,2201000000,2138000000,1947000000.0,55596492.0,82182483.0,108655756.0,114498083.0,103699829.0,115449277.0,87479767.0,117719861.0,98459494.0,115543287.0,99120990.0,118497177.0,144900079.0,124511040.0,107093727.0,116328647.0,121648479.0,129111327.0,119893599.0,125813070.0,135192257.0,135228755.0,101021475.0,93691380.0,0,100B-500B,7687000000,Profitable,96680320.0,Good Volume,96680320.0,1921750000.0,19.877364907356533,677666666.6666666,206.73756714215446,1
TXT,15701088000,NYSE,198071000,263000000,191000000,226000000,225000000,217000000,193000000,207000000,185000000.0,16434804.0,31981543.0,25339797.0,24986353.0,23516654.0,28081306.0,28448683.0,33943026.0,25730398.0,28882788.0,32208799.0,23386332.0,29671433.0,28930038.0,20389491.0,19230810.0,26269471.0,29011621.0,25352606.0,27581437.0,25883620.0,27610209.0,24308112.0,23345905.0,0,14.6B-50B,905000000,Profitable,25056742.833333332,Good Volume,25056742.833333332,226250000.0,9.029505610721937,71125000.0,220.75343409490333,1
TYL,16157265000,NYSE,42078400,49130000,30875000,31077000,53233000,39946000,39984000,54782000,44170000.0,2471935.0,4476217.0,3773042.0,4261652.0,5923007.0,5353584.0,4663469.0,6283325.0,6769096.0,4918164.0,5444460.0,8129179.0,5911042.0,3757412.0,4184051.0,4419044.0,5224258.0,8063723.0,4449847.0,4245548.0,4414081.0,4020605.0,3533196.0,3511391.0,0,14.6B-50B,164315000,Profitable,4376572.833333333,Good Volume,4376572.833333333,41078750.0,9.386054240233712,14299875.0,1129.888547976818,1
UAL,12965049000,NASDAQ,327980000,1075000000,-194000000,843000000,942000000,329000000,-1377000000,-646000000,473000000.0,128325748.0,115943287.0,106185800.0,146319333.0,132682563.0,142619061.0,162932683.0,189288552.0,114143949.0,231182169.0,163059591.0,128375052.0,237777590.0,210573990.0,175274910.0,234989519.0,255386972.0,281781642.0,293855426.0,436685286.0,241580134.0,245408282.0,334714270.0,253137128.0,0,0-14.6B,2666000000,Profitable,128679298.66666667,Good Volume,128679298.66666667,666500000.0,5.179543305769131,60208333.333333336,215.33645397923874,1
UDR,12775857000,NYSE,329480000,347545000,30964000,44530000,23605000,5084000,13705000,117461000,17731000.0,24875982.0,42319220.0,49363737.0,38261174.0,47051506.0,45765157.0,46059169.0,58940363.0,49965188.0,48875570.0,46741723.0,48385974.0,54053342.0,55255076.0,39182512.0,37873275.0,50528867.0,39578716.0,33090599.0,44791179.0,35815633.0,26604017.0,42747134.0,34345565.0,0,0-14.6B,446644000,Profitable,41272796.0,Good Volume,41272796.0,111661000.0,2.705438226186566,25026041.666666668,510.5025065556712,1
UHS,8748705000,NYSE,62140000,171313000,163115000,174820000,182814000,164062000,153913000,239124000,218351000.0,7034058.0,10516892.0,14208637.0,14395611.0,14536450.0,14330332.0,12623349.0,16827978.0,11186631.0,12183423.0,15784499.0,15398604.0,17385228.0,14985349.0,13833926.0,16485234.0,22973053.0,14045606.0,17199944.0,14026063.0,13060123.0,14393775.0,14042251.0,15296644.0,0,0-14.6B,692062000,Profitable,12503663.333333334,Good Volume,12503663.333333334,173015500.0,13.837184782379776,61146333.333333336,143.07816222286428,1
ULTA,19064269000,NASDAQ,49228600,300102000,347051000,340751000,274585000,295677000,331395000,289366000,215289000.0,10993178.0,13662775.0,20801496.0,13302915.0,21654220.0,28352946.0,9820632.0,16914706.0,9208670.0,10251772.0,15463273.0,13654402.0,16414737.0,18158142.0,22892033.0,13826664.0,17828595.0,21834907.0,12554394.0,17497647.0,12517503.0,14217574.0,19529544.0,12031005.0,0,14.6B-50B,1262489000,Profitable,18127921.666666668,Good Volume,18127921.666666668,315622250.0,17.410834832785113,99759000.0,191.10324882967953,1
UNH,498379915000,NYSE,926305000,5474000000,5611000000,4761000000,5262000000,5070000000,5027000000,4071000000,4086000000.0,40139025.0,60030414.0,52519924.0,89701038.0,92431339.0,53525087.0,66256067.0,72716281.0,69807542.0,81009853.0,53394257.0,77569978.0,59745267.0,54731954.0,46439244.0,58397128.0,84916222.0,67952080.0,61044463.0,73507995.0,58396877.0,80582632.0,64879882.0,61039911.0,0,100B-500B,21108000000,Profitable,64724471.166666664,Good Volume,64724471.166666664,5277000000.0,81.53021422780931,1640083333.3333333,303.8747512829633,1
UNP,128491610000,NYSE,609456000,1569000000,1630000000,1638000000,1895000000,1835000000,1630000000,1711000000,1673000000.0,28118725.0,49916638.0,51628819.0,64117246.0,56431991.0,46351440.0,52839249.0,92255816.0,74392456.0,56653631.0,53711645.0,77612298.0,69111067.0,66519123.0,48447467.0,48646569.0,59136061.0,63479149.0,79775839.0,96704955.0,58716980.0,67538743.0,51125865.0,50821914.0,0,100B-500B,6732000000,Profitable,49427476.5,Good Volume,49427476.5,1683000000.0,34.04988721202467,565875000.0,227.06712613209632,1
UPS,133849588000,NYSE,723276000,2081000000,1895000000,3453000000,2584000000,2849000000,2662000000,3093000000,2329000000.0,35259031.0,74539840.0,72991715.0,67510294.0,83406242.0,66895278.0,67099454.0,86005217.0,51956293.0,55364422.0,71807871.0,60030067.0,68311739.0,73657344.0,50007104.0,57131484.0,70718906.0,80779280.0,76781791.0,64991608.0,77684518.0,53009444.0,51433497.0,51767247.0,0,100B-500B,10013000000,Profitable,66767066.666666664,Good Volume,66767066.666666664,2503250000.0,37.49228661635577,872750000.0,153.36532569464336,1
URI,30117452000,NYSE,68283000,591000000,451000000,639000000,606000000,493000000,367000000,481000000,409000000.0,9749795.0,11735043.0,15945126.0,14885894.0,20342951.0,19528341.0,20762876.0,25448640.0,13214389.0,15121699.0,12974909.0,15074077.0,14913988.0,15409548.0,14329247.0,15707496.0,16670164.0,18848842.0,15602448.0,15297086.0,12402303.0,17801519.0,14401216.0,12059213.0,0,14.6B-50B,2287000000,Profitable,15364525.0,Good Volume,15364525.0,571750000.0,37.212344670596714,168208333.33333334,179.04851325241515,1
USB,50788360000,NYSE,1556970000,1361000000,1698000000,925000000,1812000000,1531000000,1557000000,1673000000,2028000000.0,173401585.0,259215358.0,235651989.0,278113062.0,314439107.0,416406070.0,325050237.0,506212360.0,102277399.0,195357934.0,216278475.0,196377230.0,239851773.0,186892184.0,126191451.0,119713962.0,168148169.0,153333445.0,161032018.0,196258190.0,135104327.0,168616974.0,125239421.0,88728876.0,0,50B-100B,5796000000,Profitable,279537861.8333333,Good Volume,279537861.8333333,1449000000.0,5.183555424287841,524375000.0,96.8550369487485,1
V,499297616000,NYSE,1606790000,4156000000,4257000000,4179000000,3940000000,3411000000,3647000000,3959000000,3584000000.0,73220608.0,114067011.0,101039844.0,113728159.0,155907795.0,127679040.0,118739456.0,167774878.0,94455254.0,127619342.0,136792052.0,157870621.0,160731037.0,142695269.0,130178837.0,118596952.0,128123527.0,171858850.0,151474586.0,188732371.0,171668723.0,224640154.0,189072557.0,303787625.0,0,100B-500B,16532000000,Profitable,114273742.83333333,Good Volume,114273742.83333333,4133000000.0,36.167538557198775,1297208333.3333333,384.9016408312723,1
VFC,6295773000,NYSE,388868000,-57425000,-214892000,507868000,-118432000,-55960000,80842000,517801000,464053000.0,113722608.0,158580806.0,149596992.0,98387047.0,143908046.0,165694956.0,105369680.0,180350894.0,255007494.0,104239216.0,163844092.0,114062136.0,170331514.0,91853952.0,56750118.0,72830604.0,69459977.0,85795562.0,54335986.0,81908498.0,61822909.0,72015493.0,58319911.0,45155301.0,0,0-14.6B,117119000,Profitable,138315075.83333334,Good Volume,138315075.83333334,29279750.0,0.21168878246707873,46827291.666666664,134.44666082368278,1
VICI,29328665000,NYSE,1013430000,690702000,518740000,604053000,330905000,-57706000,240383000,281479000,161862000.0,75072448.0,97145981.0,88771740.0,110902504.0,107336411.0,108738127.0,84903376.0,170831234.0,99176148.0,132034988.0,122520410.0,137340480.0,113022599.0,131814720.0,138263794.0,137256772.0,564744619.0,252210536.0,238758104.0,204915287.0,154232199.0,115679171.0,121849919.0,117574567.0,0,14.6B-50B,2144400000,Profitable,97994535.16666667,Good Volume,97994535.16666667,536100000.0,5.470713229959348,115434083.33333333,254.07283666219323,1
VLO,45624783000,NYSE,353133000,1944000000,3067000000,3113000000,2817000000,4693000000,905000000,1009000000,463000000.0,47706037.0,86167536.0,81383089.0,68718698.0,87599296.0,100200553.0,89117536.0,115484517.0,69582928.0,74803503.0,85607974.0,80419119.0,83247324.0,86169642.0,86534332.0,81708184.0,156489474.0,114965677.0,88576176.0,115636636.0,81108100.0,82579894.0,73183429.0,86609425.0,0,14.6B-50B,10941000000,Profitable,78629201.5,Good Volume,78629201.5,2735250000.0,34.786694355531516,750458333.3333334,60.79589095552718,1
VMC,28305773000,NYSE,132866000,308600000,120700000,119400000,177100000,187300000,91800000,137900000,176900000.0,9973179.0,16381930.0,16953346.0,16496893.0,18006587.0,18272527.0,13205589.0,19350118.0,17097018.0,12748162.0,12756253.0,16498885.0,14160340.0,16813834.0,15173706.0,12573102.0,17021237.0,18422250.0,13705252.0,18517282.0,17102710.0,19155856.0,14803040.0,17684534.0,0,14.6B-50B,725800000,Profitable,16014077.0,Good Volume,16014077.0,181450000.0,11.33065614708859,54987500.0,514.7674107751761,1
VRSK,35171951000,NASDAQ,145027000,196900000,56300000,61100000,189400000,197700000,505700000,141900000,201700000.0,12484149.0,14832264.0,20081501.0,22078775.0,28293828.0,24307096.0,14395077.0,30494652.0,20921791.0,15727988.0,16919226.0,24354635.0,16821078.0,14602839.0,18597797.0,12980046.0,18983501.0,25873379.0,19585658.0,34751073.0,23293561.0,23093209.0,21392521.0,15934662.0,0,14.6B-50B,503700000,Profitable,20346268.833333332,Good Volume,20346268.833333332,125925000.0,6.189095456838594,64612500.0,544.3521145289225,1
VRSN,21779837000,NASDAQ,103134000,185700000,178700000,179500000,169500000,167300000,157500000,330130000,156600000.0,5830587.0,10019403.0,8622389.0,9704171.0,9886282.0,10022268.0,7499325.0,14049116.0,12158365.0,10869535.0,18803443.0,13593238.0,14769134.0,15739008.0,11639396.0,12041260.0,15448123.0,21745859.0,12550600.0,15109847.0,11655483.0,12608140.0,14500856.0,13932760.0,0,14.6B-50B,713400000,Profitable,9014183.333333334,Good Volume,9014183.333333334,178350000.0,19.785486205997582,63538750.0,342.7803820503236,1
VRTX,96527532000,NASDAQ,258095000,915700000,699800000,818900000,930500000,810500000,762100000,770100000,851900000.0,15453864.0,18037650.0,19996149.0,23137435.0,27287358.0,29684186.0,19832129.0,25697445.0,24508561.0,29204078.0,26274093.0,32628343.0,31802439.0,29418395.0,29780734.0,29242147.0,36170718.0,39651614.0,34436178.0,32972797.0,33464901.0,38637619.0,44809774.0,42152282.0,0,50B-100B,3364900000,Profitable,22266107.0,Good Volume,22266107.0,841225000.0,37.78051547133947,273312500.0,353.1764262520009,1
VTR,17535633000,NYSE,402378000,103453000,17517000,-45019000,1256000,-42416000,38732000,-40854000,60680000.0,31130928.0,41630924.0,59114542.0,33874063.0,54053774.0,51751352.0,42854353.0,57222193.0,37950546.0,38503545.0,45643658.0,53578542.0,47969234.0,39941555.0,43811803.0,29541022.0,38170318.0,48897775.0,41348799.0,62045264.0,45937937.0,50456763.0,49488496.0,55315089.0,0,14.6B-50B,77207000,Profitable,45259263.833333336,Good Volume,45259263.833333336,19301750.0,0.42647070158008865,3889541.6666666665,4508.406003278022,1
VTRS,11191614000,NASDAQ,1199530000,264000000,224700000,489900000,539600000,480800000,568300000,-263800000,311500000.0,132012604.0,185905068.0,180945378.0,161884716.0,206123275.0,230834751.0,161401691.0,223245002.0,168065843.0,191603987.0,159212811.0,235691463.0,186963252.0,220423348.0,269214396.0,235850573.0,198755380.0,299753289.0,219903776.0,411904305.0,225983958.0,194665549.0,223479229.0,236534290.0,0,0-14.6B,1518200000,Profitable,182950965.33333334,Good Volume,182950965.33333334,379550000.0,2.074599602732168,108958333.33333333,102.71462179732315,1
VZ,131376251000,NYSE,4204040000,4648000000,4909000000,6577000000,4900000000,5199000000,4580000000,4613000000,6407000000.0,289620484.0,424593082.0,468373374.0,690288987.0,444549706.0,413795867.0,364286178.0,479118561.0,307125873.0,481294164.0,561037935.0,425412277.0,585140196.0,474806265.0,416503904.0,411341416.0,412243573.0,476689095.0,551553318.0,625190914.0,391598753.0,500127443.0,525929646.0,396177889.0,0,100B-500B,21034000000,Profitable,455203583.3333333,Good Volume,455203583.3333333,5258500000.0,11.551974089249079,1743041666.6666667,75.37183620586617,1
WAB,18774614000,NYSE,179130000,191000000,169000000,158000000,160000000,166000000,149000000,190000000,131000000.0,9846584.0,14622808.0,14356758.0,20136677.0,23565046.0,23462513.0,15721913.0,21634263.0,20324677.0,17875991.0,17268762.0,18194022.0,17868473.0,18028069.0,17652460.0,19040010.0,18606905.0,19652363.0,20392692.0,31306790.0,24202937.0,20229167.0,15584004.0,19540592.0,0,14.6B-50B,678000000,Profitable,17665064.333333332,Good Volume,17665064.333333332,169500000.0,9.59520989007437,54750000.0,342.91532420091323,1
WAT,15081287000,NYSE,59103000,150554000,227062000,155998000,164864000,159831000,216239000,161185000,167292000.0,4689342.0,8884910.0,11769762.0,11091214.0,12377110.0,14982662.0,7467457.0,9030474.0,7119764.0,6895359.0,6394154.0,7331657.0,7892056.0,7972685.0,7881594.0,6792132.0,8557145.0,9720487.0,8105873.0,8341264.0,7155387.0,8386044.0,8209260.0,7551448.0,0,14.6B-50B,698478000,Profitable,10632500.0,Good Volume,10632500.0,174619500.0,16.42318363508112,58459375.0,257.9789298123697,1
WBA,19679984000,NASDAQ,863915000,-180000000,118000000,703000000,-3721000000,-415000000,289000000,883000000,3580000000.0,190258170.0,309970112.0,176682122.0,174198769.0,237989247.0,163325341.0,115400409.0,179214948.0,110376371.0,147716745.0,111970147.0,141332437.0,190028130.0,156053897.0,150087918.0,121551423.0,138088295.0,158871965.0,154101958.0,161885253.0,121257008.0,143481339.0,124511065.0,130967096.0,0,14.6B-50B,-3080000000,Not Profitable,208737293.5,Good Volume,208737293.5,-770000000.0,-3.6888472926377194,52375000.0,375.7514844868735,1
WBD,25275632000,NASDAQ,2437380000,-1240000000,-1069000000,-2101000000,-2308000000,-3418000000,456000000,38000000,156000000.0,235256570.0,468682810.0,360244538.0,346873813.0,582639161.0,453646286.0,346915671.0,357424638.0,379841744.0,517576569.0,726404784.0,590693154.0,439530818.0,487231353.0,679751166.0,362538290.0,484972535.0,416674672.0,590256438.0,168191125.0,181728654.0,228606681.0,136729170.0,142966971.0,0,14.6B-50B,-6718000000,Not Profitable,407890529.6666667,Good Volume,407890529.6666667,-1679500000.0,-4.117526340639751,-395250000.0,-63.94846805819102,1
WDC,14829634000,NASDAQ,324145000,-715000000,-572000000,-446000000,27000000,301000000,25000000,564000000,610000000.0,41268274.0,71541355.0,68646488.0,71498175.0,71467236.0,91915376.0,79757202.0,89063406.0,75640793.0,114163383.0,108139911.0,82323333.0,121749274.0,105245404.0,69117950.0,61780049.0,81838890.0,99510730.0,84705921.0,72133488.0,72185297.0,104658431.0,76303086.0,85759016.0,0,14.6B-50B,-1706000000,Not Profitable,69389484.0,Good Volume,69389484.0,-426500000.0,-6.146464498856916,-8583333.333333334,-1727.724349514563,1
WEC,26376675000,NYSE,315435000,290000000,507800000,253000000,302300000,287800000,566200000,224500000,290300000.0,27534982.0,31737316.0,28513095.0,23361554.0,31973703.0,32517256.0,20891906.0,37547113.0,23194755.0,24186736.0,32352680.0,31616467.0,34947864.0,28645994.0,23716937.0,23978895.0,32324612.0,35225192.0,26122553.0,37776258.0,34602446.0,26002564.0,28496935.0,24338279.0,0,14.6B-50B,1353100000,Profitable,29272984.333333332,Good Volume,29272984.333333332,338275000.0,11.555876782088259,113412500.0,232.5729086300011,1
WELL,44169773000,NYSE,518729000,103040000,25673000,-3728000,-6767000,89784000,61925000,58672000,179663000.0,38251091.0,47122451.0,41161563.0,34846868.0,62449693.0,53723252.0,35822101.0,62320511.0,40670337.0,40834226.0,65936672.0,65350541.0,60880849.0,56201171.0,55184035.0,36619585.0,54367995.0,57015308.0,38961807.0,49596686.0,49508263.0,50501584.0,48165876.0,44259974.0,0,14.6B-50B,118218000,Profitable,46259153.0,Good Volume,46259153.0,29554500.0,0.6388897782023808,21177583.333333332,2085.6852410764527,1
